looking for LSL streams...
success to: NIC (type: Markers)
sample: 0.0 Hz
canaux: 1
success to: NIC (type: EEG)
sample: 500.0 Hz
canaux: 20
success to: NIC (type: Quality)
sample: 1.0 Hz
canaux: 20
success to: NIC (type: Accelerometer)
sample: 100.0 Hz
canaux: 3
[NIC] [Accelerometer] [3ch] Time: 1062210.341 | Marker: ['264.00', '-264.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.345 | EEG: ['-4914.14', '-5939.20', '-5706.41', '-4543.40', '-18826.82', '-18772.60', '-10857.92', '-18627.50', '-5584.29', '-5714.04', '-5965.28', '-5552.15', '-16328.05', '-18754.96', '-12932.59', '-10130.50', '-7685.28', '-8135.65', '-7971.76', '-13767.48']
[NIC] [EEG] [EEG-20ch] Time: 1062210.347 | EEG: ['-4909.80', '-5935.38', '-5702.02', '-4538.11', '-18825.39', '-18771.41', '-10853.05', '-18627.03', '-5580.09', '-5709.27', '-5960.80', '-5547.48', '-16323.71', '-18753.82', '-12927.53', '-10125.11', '-7679.65', '-8130.79', '-7967.14', '-13762.62']
[NIC] [EEG] [EEG-20ch] Time: 1062210.349 | EEG: ['-4919.81', '-5943.20', '-5710.65', '-4548.12', '-18828.11', '-18774.27', '-10861.40', '-18629.89', '-5589.39', '-5717.94', '-5969.57', '-5556.96', '-16334.11', '-18756.44', '-12937.64', '-10134.60', '-7688.57', '-8139.56', '-7975.29', '-13771.77']
[NIC] [Accelerometer] [3ch] Time: 1062210.351 | Marker: ['225.00', '-264.00', '9286.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.351 | EEG: ['-4891.78', '-5916.31', '-5683.66', '-4520.65', '-18820.29', '-18766.07', '-10833.69', '-18621.30', '-5561.30', '-5690.29', '-5942.11', '-5529.36', '-16304.73', '-18748.33', '-12909.27', '-10107.04', '-7661.63', '-8111.00', '-7947.83', '-13743.54']
[NIC] [EEG] [EEG-20ch] Time: 1062210.353 | EEG: ['-4917.72', '-5942.82', '-5710.94', '-4546.74', '-18828.97', '-18773.51', '-10859.39', '-18628.84', '-5587.15', '-5716.75', '-5968.05', '-5555.92', '-16330.77', '-18755.63', '-12935.93', '-10133.60', '-7688.38', '-8137.85', '-7974.67', '-13770.58']
[NIC] [EEG] [EEG-20ch] Time: 1062210.355 | EEG: ['-4896.35', '-5922.56', '-5689.76', '-4526.09', '-18823.29', '-18767.36', '-10840.18', '-18622.78', '-5566.22', '-5696.25', '-5948.02', '-5534.94', '-16309.83', '-18749.19', '-12915.66', '-10113.00', '-7668.54', '-8116.34', '-7954.12', '-13750.03']
[NIC] [EEG] [EEG-20ch] Time: 1062210.357 | EEG: ['-4899.02', '-5924.08', '-5691.58', '-4528.48', '-18823.20', '-18768.22', '-10842.80', '-18623.50', '-5569.27', '-5698.20', '-5949.97', '-5536.65', '-16312.55', '-18750.53', '-12917.47', '-10116.20', '-7670.26', '-8119.54', '-7956.60', '-13752.65']
[NIC] [EEG] [EEG-20ch] Time: 1062210.359 | EEG: ['-4877.38', '-5901.53', '-5670.02', '-4505.35', '-18816.76', '-18762.30', '-10820.58', '-18615.53', '-5547.24', '-5675.94', '-5928.23', '-5514.81', '-16289.71', '-18744.38', '-12895.49', '-10094.55', '-7647.47', '-8097.79', '-7935.38', '-13730.48']
[NIC] [EEG] [EEG-20ch] Time: 1062210.361 | EEG: ['-4874.28', '-5898.67', '-5667.26', '-4503.06', '-18816.23', '-18761.02', '-10818.05', '-18614.10', '-5544.71', '-5674.17', '-5924.80', '-5511.71', '-16287.47', '-18743.61', '-12892.82', '-10090.59', '-7644.99', '-8095.46', '-7931.38', '-13727.14']
[NIC] [EEG] [EEG-20ch] Time: 1062210.363 | EEG: ['-4876.14', '-5901.19', '-5670.02', '-4505.25', '-18816.52', '-18761.35', '-10820.10', '-18614.15', '-5546.19', '-5676.65', '-5927.28', '-5515.19', '-16289.33', '-18743.90', '-12894.01', '-10093.26', '-7647.56', '-8098.32', '-7933.57', '-13730.43']
[NIC] [EEG] [EEG-20ch] Time: 1062210.365 | EEG: ['-4901.98', '-5928.04', '-5696.87', '-4532.48', '-18824.29', '-18769.98', '-10846.81', '-18623.31', '-5573.37', '-5702.21', '-5954.22', '-5541.66', '-16316.65', '-18751.77', '-12921.19', '-10120.25', '-7675.27', '-8124.54', '-7960.27', '-13756.94']
[NIC] [Accelerometer] [3ch] Time: 1062210.359 | Marker: ['225.00', '-343.00', '9247.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.367 | EEG: ['-4903.27', '-5929.28', '-5698.01', '-4533.72', '-18824.91', '-18770.31', '-10848.81', '-18624.26', '-5573.85', '-5703.74', '-5954.84', '-5542.71', '-16317.94', '-18752.39', '-12922.43', '-10121.20', '-7675.84', '-8125.73', '-7962.42', '-13757.56']
[NIC] [EEG] [EEG-20ch] Time: 1062210.369 | EEG: ['-4923.34', '-5948.40', '-5716.75', '-4553.51', '-18830.11', '-18775.32', '-10866.69', '-18631.27', '-5593.01', '-5724.38', '-5973.48', '-5562.59', '-16338.21', '-18757.77', '-12942.51', '-10140.85', '-7694.15', '-8144.52', '-7980.44', '-13777.02']
[NIC] [Accelerometer] [3ch] Time: 1062210.369 | Marker: ['186.00', '-264.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.371 | EEG: ['-4896.98', '-5921.79', '-5690.53', '-4526.95', '-18822.62', '-18768.03', '-10840.94', '-18623.69', '-5567.74', '-5697.35', '-5947.69', '-5535.46', '-16310.98', '-18750.19', '-12916.04', '-10114.34', '-7668.59', '-8117.39', '-7953.60', '-13750.22']
[NIC] [EEG] [EEG-20ch] Time: 1062210.373 | EEG: ['-4898.02', '-5922.51', '-5690.67', '-4527.71', '-18822.62', '-18768.69', '-10841.42', '-18623.69', '-5568.98', '-5698.40', '-5948.31', '-5536.99', '-16311.93', '-18750.34', '-12917.71', '-10115.43', '-7669.07', '-8119.20', '-7955.17', '-13751.08']
[NIC] [EEG] [EEG-20ch] Time: 1062210.375 | EEG: ['-4889.58', '-5914.78', '-5683.23', '-4519.03', '-18820.48', '-18766.50', '-10833.55', '-18620.30', '-5561.59', '-5689.53', '-5941.30', '-5529.50', '-16304.64', '-18748.38', '-12910.22', '-10107.42', '-7660.87', '-8110.81', '-7947.49', '-13743.74']
[NIC] [EEG] [EEG-20ch] Time: 1062210.377 | EEG: ['-4913.43', '-5938.82', '-5707.65', '-4542.21', '-18827.06', '-18772.89', '-10857.39', '-18627.60', '-5584.43', '-5711.65', '-5964.14', '-5553.20', '-16328.05', '-18755.29', '-12932.68', '-10130.41', '-7685.04', '-8135.03', '-7971.19', '-13767.72']
[NIC] [EEG] [EEG-20ch] Time: 1062210.379 | EEG: ['-4893.35', '-5918.36', '-5688.14', '-4521.94', '-18821.19', '-18766.83', '-10836.89', '-18622.02', '-5562.93', '-5691.96', '-5943.54', '-5532.50', '-16306.35', '-18749.05', '-12911.37', '-10110.67', '-7664.49', '-8114.62', '-7951.31', '-13746.50']
[NIC] [Accelerometer] [3ch] Time: 1062210.379 | Marker: ['186.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.381 | EEG: ['-4896.35', '-5919.98', '-5690.43', '-4524.99', '-18821.77', '-18768.03', '-10839.84', '-18622.45', '-5566.31', '-5696.30', '-5947.02', '-5533.93', '-16309.98', '-18749.57', '-12914.18', '-10112.14', '-7667.40', '-8116.67', '-7953.88', '-13748.79']
[NIC] [EEG] [EEG-20ch] Time: 1062210.383 | EEG: ['-4878.00', '-5902.00', '-5671.88', '-4507.11', '-18816.76', '-18762.30', '-10822.73', '-18616.87', '-5547.81', '-5678.94', '-5929.18', '-5515.81', '-16290.86', '-18744.42', '-12896.83', '-10094.36', '-7649.47', '-8099.75', '-7936.10', '-13731.67']
[NIC] [EEG] [EEG-20ch] Time: 1062210.385 | EEG: ['-4894.54', '-5919.03', '-5688.57', '-4524.52', '-18821.53', '-18767.31', '-10839.80', '-18621.06', '-5564.07', '-5695.49', '-5945.97', '-5533.89', '-16307.69', '-18749.19', '-12912.18', '-10111.43', '-7666.44', '-8116.77', '-7953.12', '-13748.50']
[NIC] [EEG] [EEG-20ch] Time: 1062210.387 | EEG: ['-4901.27', '-5926.90', '-5695.25', '-4531.48', '-18823.53', '-18769.74', '-10846.42', '-18624.16', '-5572.08', '-5702.59', '-5952.21', '-5541.04', '-16315.99', '-18751.48', '-12920.67', '-10118.06', '-7672.55', '-8123.25', '-7959.41', '-13756.23']
[NIC] [EEG] [EEG-20ch] Time: 1062210.389 | EEG: ['-4917.10', '-5941.87', '-5710.41', '-4547.12', '-18828.44', '-18773.99', '-10861.25', '-18629.84', '-5587.15', '-5718.33', '-5967.90', '-5555.58', '-16331.48', '-18755.91', '-12937.12', '-10134.79', '-7688.86', '-8138.28', '-7974.05', '-13771.58']
[NIC] [Accelerometer] [3ch] Time: 1062210.389 | Marker: ['147.00', '-186.00', '9286.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.391 | EEG: ['-4898.64', '-5923.46', '-5692.24', '-4528.00', '-18822.53', '-18768.74', '-10841.89', '-18624.59', '-5567.93', '-5698.97', '-5949.64', '-5536.32', '-16311.84', '-18750.91', '-12918.28', '-10116.15', '-7670.69', '-8119.54', '-7956.22', '-13751.94']
[NIC] [EEG] [EEG-20ch] Time: 1062210.393 | EEG: ['-4904.70', '-5930.76', '-5700.02', '-4534.72', '-18825.10', '-18770.55', '-10849.52', '-18626.07', '-5575.42', '-5705.31', '-5956.98', '-5544.66', '-16319.47', '-18753.01', '-12925.24', '-10122.87', '-7677.03', '-8126.93', '-7964.28', '-13759.47']
[NIC] [EEG] [EEG-20ch] Time: 1062210.395 | EEG: ['-4903.89', '-5930.14', '-5698.40', '-4533.58', '-18824.77', '-18769.74', '-10848.09', '-18625.74', '-5575.75', '-5704.45', '-5955.17', '-5543.04', '-16318.61', '-18752.34', '-12923.34', '-10120.73', '-7675.50', '-8125.40', '-7961.46', '-13758.04']
[NIC] [EEG] [EEG-20ch] Time: 1062210.397 | EEG: ['-4901.22', '-5926.66', '-5696.15', '-4530.24', '-18823.72', '-18769.07', '-10845.61', '-18624.07', '-5571.65', '-5700.40', '-5952.17', '-5539.46', '-16315.08', '-18751.38', '-12920.24', '-10117.77', '-7672.21', '-8122.44', '-7958.27', '-13755.04']
[NIC] [EEG] [EEG-20ch] Time: 1062210.399 | EEG: ['-4881.38', '-5905.96', '-5675.17', '-4509.97', '-18817.62', '-18763.26', '-10825.68', '-18617.39', '-5551.81', '-5680.18', '-5932.19', '-5518.72', '-16294.67', '-18745.76', '-12900.21', '-10097.36', '-7652.09', '-8102.37', '-7940.01', '-13735.63']
[NIC] [EEG] [EEG-20ch] Time: 1062210.401 | EEG: ['-4888.68', '-5913.54', '-5683.33', '-4518.46', '-18820.29', '-18764.83', '-10833.46', '-18619.40', '-5558.68', '-5688.76', '-5940.06', '-5527.69', '-16302.40', '-18747.76', '-12908.51', '-10105.56', '-7660.72', '-8109.19', '-7947.49', '-13743.31']
[NIC] [Accelerometer] [3ch] Time: 1062210.399 | Marker: ['225.00', '-343.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.403 | EEG: ['-4880.81', '-5906.30', '-5674.55', '-4510.26', '-18817.62', '-18762.92', '-10824.63', '-18616.92', '-5551.43', '-5680.80', '-5931.90', '-5519.68', '-16294.15', '-18745.85', '-12900.45', '-10097.36', '-7653.62', '-8101.99', '-7938.48', '-13734.44']
[NIC] [EEG] [EEG-20ch] Time: 1062210.405 | EEG: ['-4899.88', '-5924.32', '-5693.63', '-4528.86', '-18823.10', '-18769.07', '-10843.09', '-18622.69', '-5570.70', '-5699.63', '-5951.60', '-5538.80', '-16314.03', '-18751.19', '-12919.19', '-10115.82', '-7672.02', '-8121.59', '-7957.84', '-13754.23']
[NIC] [EEG] [EEG-20ch] Time: 1062210.407 | EEG: ['-4898.55', '-5922.32', '-5692.10', '-4527.66', '-18823.24', '-18769.12', '-10841.89', '-18622.73', '-5569.89', '-5698.97', '-5949.78', '-5537.70', '-16312.84', '-18750.67', '-12918.33', '-10114.86', '-7670.83', '-8121.21', '-7957.46', '-13753.27']
[NIC] [Accelerometer] [3ch] Time: 1062210.409 | Marker: ['264.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.409 | EEG: ['-4916.86', '-5941.34', '-5710.46', '-4546.69', '-18828.49', '-18774.08', '-10861.02', '-18629.03', '-5586.96', '-5716.80', '-5968.14', '-5556.77', '-16331.96', '-18756.20', '-12936.97', '-10133.93', '-7689.29', '-8139.47', '-7975.63', '-13771.11']
[NIC] [EEG] [EEG-20ch] Time: 1062210.411 | EEG: ['-4908.42', '-5933.76', '-5702.31', '-4538.87', '-18826.34', '-18771.27', '-10852.82', '-18627.12', '-5579.90', '-5708.08', '-5960.32', '-5547.71', '-16324.04', '-18754.05', '-12927.92', '-10126.54', '-7680.46', '-8130.60', '-7966.95', '-13762.09']
[NIC] [EEG] [EEG-20ch] Time: 1062210.413 | EEG: ['-4915.67', '-5941.82', '-5710.55', '-4546.83', '-18828.73', '-18774.08', '-10860.73', '-18629.17', '-5586.81', '-5717.42', '-5967.95', '-5555.92', '-16331.53', '-18756.34', '-12934.59', '-10133.70', '-7687.57', '-8137.51', '-7973.86', '-13770.11']
[NIC] [EEG] [EEG-20ch] Time: 1062210.415 | EEG: ['-4895.02', '-5920.70', '-5690.34', '-4525.61', '-18822.29', '-18767.88', '-10840.27', '-18622.59', '-5565.98', '-5695.68', '-5946.83', '-5534.60', '-16310.17', '-18749.76', '-12913.90', '-10112.33', '-7667.35', '-8116.58', '-7952.98', '-13749.17']
[NIC] [EEG] [EEG-20ch] Time: 1062210.417 | EEG: ['-4893.11', '-5918.36', '-5687.67', '-4522.90', '-18820.91', '-18766.69', '-10837.51', '-18621.88', '-5563.93', '-5692.86', '-5943.97', '-5531.07', '-16308.59', '-18748.33', '-12911.37', '-10109.76', '-7665.16', '-8114.05', '-7951.64', '-13745.88']
[NIC] [EEG] [EEG-20ch] Time: 1062210.419 | EEG: ['-4872.51', '-5897.14', '-5665.97', '-4502.39', '-18815.71', '-18760.63', '-10816.10', '-18614.91', '-5541.85', '-5672.17', '-5923.08', '-5510.76', '-16285.75', '-18742.80', '-12891.53', '-10089.64', '-7644.42', '-8092.79', '-7930.80', '-13724.76']
[NIC] [Accelerometer] [3ch] Time: 1062210.417 | Marker: ['186.00', '-264.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.421 | EEG: ['-4880.81', '-5904.39', '-5673.98', '-4510.02', '-18817.57', '-18762.88', '-10823.68', '-18615.87', '-5549.77', '-5680.56', '-5930.76', '-5519.49', '-16293.15', '-18745.52', '-12899.26', '-10097.46', '-7653.05', '-8101.08', '-7938.67', '-13734.06']
[NIC] [EEG] [EEG-20ch] Time: 1062210.423 | EEG: ['-4854.15', '-5878.31', '-5648.42', '-4482.56', '-18809.99', '-18755.91', '-10797.41', '-18606.04', '-5523.54', '-5654.10', '-5903.91', '-5492.50', '-16266.92', '-18737.70', '-12872.27', '-10071.37', '-7626.39', '-8074.62', '-7911.78', '-13708.31']
[NIC] [EEG] [EEG-20ch] Time: 1062210.425 | EEG: ['-4883.86', '-5906.92', '-5677.65', '-4512.40', '-18818.24', '-18764.26', '-10826.78', '-18614.77', '-5553.06', '-5683.14', '-5933.86', '-5521.15', '-16297.15', '-18746.19', '-12902.21', '-10100.32', '-7655.19', '-8103.90', '-7941.10', '-13737.73']
[NIC] [Accelerometer] [3ch] Time: 1062210.427 | Marker: ['225.00', '-264.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.427 | EEG: ['-4897.26', '-5919.46', '-5690.48', '-4525.14', '-18822.29', '-18767.64', '-10840.32', '-18621.64', '-5567.31', '-5697.35', '-5947.16', '-5534.70', '-16310.93', '-18749.72', '-12915.52', '-10113.67', '-7667.35', '-8118.39', '-7954.50', '-13751.46']
[NIC] [EEG] [EEG-20ch] Time: 1062210.429 | EEG: ['-4906.27', '-5930.62', '-5699.78', '-4534.58', '-18825.58', '-18770.94', '-10850.48', '-18625.12', '-5576.99', '-5706.36', '-5956.98', '-5544.76', '-16319.66', '-18752.43', '-12925.24', '-10123.35', '-7677.37', '-8127.40', '-7963.99', '-13760.28']
[NIC] [EEG] [EEG-20ch] Time: 1062210.431 | EEG: ['-4903.17', '-5928.56', '-5696.49', '-4531.96', '-18823.67', '-18769.41', '-10846.90', '-18624.64', '-5573.99', '-5703.74', '-5953.79', '-5541.28', '-16317.13', '-18752.20', '-12922.29', '-10120.82', '-7674.60', '-8124.69', '-7960.37', '-13755.18']
[NIC] [EEG] [EEG-20ch] Time: 1062210.433 | EEG: ['-4912.81', '-5936.96', '-5706.60', '-4541.92', '-18826.82', '-18772.60', '-10856.01', '-18627.50', '-5582.95', '-5712.70', '-5963.18', '-5550.81', '-16326.86', '-18754.44', '-12931.16', '-10130.50', '-7682.90', '-8134.32', '-7969.29', '-13764.57']
[NIC] [Accelerometer] [3ch] Time: 1062210.437 | Marker: ['264.00', '-264.00', '9286.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.435 | EEG: ['-4895.31', '-5919.74', '-5689.43', '-4525.14', '-18821.77', '-18767.98', '-10838.70', '-18622.30', '-5566.17', '-5695.49', '-5946.49', '-5533.74', '-16310.07', '-18749.33', '-12914.52', '-10113.14', '-7665.59', '-8116.44', '-7952.64', '-13748.50']
[NIC] [EEG] [EEG-20ch] Time: 1062210.437 | EEG: ['-4893.06', '-5917.93', '-5687.95', '-4523.04', '-18821.29', '-18767.41', '-10836.08', '-18621.88', '-5564.31', '-5693.58', '-5945.25', '-5532.12', '-16307.64', '-18749.91', '-12912.66', '-10110.71', '-7664.82', '-8115.67', '-7951.93', '-13747.79']
[NIC] [EEG] [EEG-20ch] Time: 1062210.439 | EEG: ['-4872.18', '-5897.38', '-5666.40', '-4502.34', '-18815.33', '-18760.59', '-10816.29', '-18614.53', '-5542.75', '-5671.60', '-5923.80', '-5511.14', '-16286.33', '-18743.61', '-12892.44', '-10090.11', '-7644.46', '-8094.02', '-7930.71', '-13726.09']
[NIC] [EEG] [EEG-20ch] Time: 1062210.441 | EEG: ['-4881.33', '-5906.96', '-5676.13', '-4511.64', '-18818.05', '-18763.59', '-10825.73', '-18616.73', '-5551.67', '-5681.23', '-5932.86', '-5520.87', '-16295.29', '-18745.66', '-12901.45', '-10098.46', '-7653.52', '-8102.56', '-7940.10', '-13735.39']
[NIC] [EEG] [EEG-20ch] Time: 1062210.443 | EEG: ['-4888.44', '-5914.31', '-5682.75', '-4518.37', '-18819.76', '-18765.50', '-10832.64', '-18619.06', '-5558.63', '-5688.00', '-5940.53', '-5528.07', '-16302.40', '-18747.47', '-12908.94', '-10105.32', '-7661.29', '-8110.00', '-7946.11', '-13742.21']
[NIC] [EEG] [EEG-20ch] Time: 1062210.445 | EEG: ['-4917.62', '-5943.25', '-5711.37', '-4547.07', '-18828.49', '-18773.51', '-10860.87', '-18628.74', '-5587.53', '-5716.13', '-5968.00', '-5555.73', '-16332.01', '-18755.63', '-12937.02', '-10133.93', '-7690.10', '-8139.13', '-7974.43', '-13771.25']
[NIC] [EEG] [EEG-20ch] Time: 1062210.447 | EEG: ['-4908.18', '-5933.52', '-5701.59', '-4536.92', '-18825.63', '-18771.75', '-10850.76', '-18627.07', '-5578.33', '-5707.79', '-5958.22', '-5546.33', '-16323.14', '-18752.86', '-12927.44', '-10124.16', '-7679.65', '-8129.88', '-7964.47', '-13761.52']
[NIC] [EEG] [EEG-20ch] Time: 1062210.449 | EEG: ['-4907.70', '-5933.62', '-5701.59', '-4538.15', '-18825.72', '-18771.70', '-10850.91', '-18626.36', '-5579.71', '-5708.50', '-5959.70', '-5547.43', '-16323.42', '-18753.48', '-12927.87', '-10124.25', '-7680.65', '-8130.27', '-7965.14', '-13761.81']
[NIC] [EEG] [EEG-20ch] Time: 1062210.451 | EEG: ['-4914.48', '-5940.77', '-5708.98', '-4545.83', '-18827.96', '-18773.18', '-10858.97', '-18628.69', '-5586.05', '-5715.47', '-5967.33', '-5554.82', '-16330.29', '-18755.82', '-12935.35', '-10131.17', '-7687.85', '-8137.13', '-7972.96', '-13768.48']
[NIC] [EEG] [EEG-20ch] Time: 1062210.453 | EEG: ['-4927.30', '-5952.26', '-5720.85', '-4557.13', '-18830.87', '-18776.18', '-10871.22', '-18632.94', '-5597.45', '-5727.00', '-5979.06', '-5565.07', '-16341.97', '-18758.82', '-12947.08', '-10144.66', '-7698.73', '-8148.96', '-7984.26', '-13780.45']
[NIC] [Accelerometer] [3ch] Time: 1062210.447 | Marker: ['225.00', '-225.00', '9247.00']
[NIC] [Accelerometer] [3ch] Time: 1062210.457 | Marker: ['264.00', '-225.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.455 | EEG: ['-4900.03', '-5925.32', '-5693.05', '-4530.72', '-18823.82', '-18768.17', '-10842.71', '-18624.83', '-5569.89', '-5699.87', '-5951.21', '-5538.23', '-16314.84', '-18751.29', '-12919.86', '-10117.34', '-7671.60', '-8121.68', '-7957.03', '-13753.51']
[NIC] [EEG] [EEG-20ch] Time: 1062210.457 | EEG: ['-4897.93', '-5923.99', '-5691.77', '-4529.76', '-18823.44', '-18768.60', '-10840.80', '-18622.97', '-5568.41', '-5698.59', '-5949.35', '-5536.41', '-16313.03', '-18750.77', '-12918.24', '-10115.00', '-7669.31', '-8120.11', '-7956.17', '-13751.89']
[NIC] [EEG] [EEG-20ch] Time: 1062210.459 | EEG: ['-4877.28', '-5902.39', '-5670.17', '-4506.78', '-18816.90', '-18762.49', '-10820.25', '-18615.68', '-5546.52', '-5677.60', '-5928.09', '-5515.34', '-16290.95', '-18744.80', '-12896.63', '-10094.12', '-7647.37', '-8098.56', '-7934.57', '-13730.77']
[NIC] [EEG] [EEG-20ch] Time: 1062210.461 | EEG: ['-4887.34', '-5912.88', '-5680.75', '-4516.70', '-18819.86', '-18765.31', '-10829.78', '-18618.73', '-5557.25', '-5686.85', '-5938.48', '-5524.78', '-16301.20', '-18747.90', '-12907.17', '-10105.61', '-7658.43', '-8108.23', '-7945.35', '-13741.16']
[NIC] [EEG] [EEG-20ch] Time: 1062210.463 | EEG: ['-4871.70', '-5898.09', '-5665.45', '-4501.34', '-18815.04', '-18760.59', '-10815.76', '-18614.20', '-5543.18', '-5672.17', '-5923.99', '-5510.23', '-16285.99', '-18743.23', '-12892.29', '-10089.25', '-7642.03', '-8093.50', '-7930.18', '-13725.71']
[NIC] [Accelerometer] [3ch] Time: 1062210.467 | Marker: ['225.00', '-304.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.465 | EEG: ['-4889.92', '-5915.12', '-5683.04', '-4518.51', '-18820.67', '-18765.74', '-10833.31', '-18619.06', '-5560.21', '-5690.77', '-5940.63', '-5527.97', '-16302.87', '-18747.86', '-12909.99', '-10106.28', '-7660.44', '-8111.05', '-7948.64', '-13742.78']
[NIC] [EEG] [EEG-20ch] Time: 1062210.467 | EEG: ['-4905.99', '-5930.95', '-5699.35', '-4534.72', '-18825.10', '-18770.65', '-10849.33', '-18625.36', '-5575.99', '-5705.55', '-5956.51', '-5544.38', '-16318.66', '-18752.48', '-12925.20', '-10122.49', '-7676.79', '-8126.59', '-7963.37', '-13759.28']
[NIC] [EEG] [EEG-20ch] Time: 1062210.469 | EEG: ['-4924.15', '-5949.12', '-5716.90', '-4553.17', '-18830.73', '-18775.80', '-10867.74', '-18631.03', '-5594.68', '-5723.48', '-5974.87', '-5562.73', '-16339.16', '-18757.96', '-12944.17', '-10140.28', '-7693.96', '-8145.95', '-7980.49', '-13776.64']
[NIC] [EEG] [EEG-20ch] Time: 1062210.471 | EEG: ['-4915.33', '-5940.10', '-5708.65', '-4545.40', '-18828.11', '-18773.46', '-10858.58', '-18628.93', '-5586.00', '-5715.08', '-5966.42', '-5554.96', '-16330.20', '-18755.72', '-12935.21', '-10132.55', '-7686.00', '-8137.37', '-7972.29', '-13767.48']
[NIC] [EEG] [EEG-20ch] Time: 1062210.473 | EEG: ['-4919.24', '-5945.44', '-5713.27', '-4549.31', '-18829.06', '-18774.65', '-10863.21', '-18630.60', '-5590.49', '-5720.14', '-5971.38', '-5559.54', '-16334.34', '-18757.35', '-12939.55', '-10137.32', '-7691.19', '-8140.61', '-7977.10', '-13773.16']
[NIC] [EEG] [EEG-20ch] Time: 1062210.475 | EEG: ['-4898.40', '-5925.61', '-5692.05', '-4529.29', '-18823.48', '-18769.27', '-10842.66', '-18623.93', '-5570.17', '-5700.02', '-5950.88', '-5539.27', '-16313.51', '-18751.00', '-12918.90', '-10116.43', '-7670.78', '-8120.63', '-7956.93', '-13752.79']
[NIC] [EEG] [EEG-20ch] Time: 1062210.477 | EEG: ['-4894.11', '-5921.03', '-5687.86', '-4524.85', '-18821.91', '-18767.17', '-10837.99', '-18622.35', '-5565.83', '-5695.30', '-5946.06', '-5533.79', '-16309.07', '-18749.48', '-12914.37', '-10111.38', '-7666.40', '-8115.58', '-7953.26', '-13747.55']
[NIC] [Accelerometer] [3ch] Time: 1062210.475 | Marker: ['225.00', '-186.00', '9404.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.479 | EEG: ['-4854.77', '-5881.12', '-5648.80', '-4484.89', '-18810.70', '-18755.96', '-10798.31', '-18608.48', '-5525.40', '-5654.76', '-5907.30', '-5494.64', '-16269.30', '-18738.27', '-12873.84', '-10072.42', '-7627.01', '-8077.05', '-7913.59', '-13707.78']
[NIC] [EEG] [EEG-20ch] Time: 1062210.481 | EEG: ['-4865.17', '-5891.28', '-5659.77', '-4494.95', '-18813.80', '-18758.97', '-10808.80', '-18609.62', '-5535.17', '-5665.59', '-5916.93', '-5504.51', '-16279.41', '-18741.47', '-12884.57', '-10083.34', '-7638.07', '-8087.25', '-7922.75', '-13718.75']
[NIC] [EEG] [EEG-20ch] Time: 1062210.483 | EEG: ['-4869.65', '-5895.23', '-5663.01', '-4498.53', '-18814.99', '-18760.35', '-10813.14', '-18610.81', '-5539.85', '-5669.69', '-5921.36', '-5508.95', '-16283.23', '-18742.37', '-12888.58', '-10086.49', '-7641.89', '-8091.40', '-7926.99', '-13723.52']
[NIC] [Accelerometer] [3ch] Time: 1062210.485 | Marker: ['225.00', '-225.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062210.485 | EEG: ['-4901.93', '-5926.27', '-5694.91', '-4531.15', '-18824.01', '-18769.55', '-10845.66', '-18622.73', '-5571.98', '-5701.54', '-5953.60', '-5539.75', '-16316.13', '-18751.48', '-12920.76', '-10117.82', '-7673.26', '-8123.35', '-7959.08', '-13754.89']
[NIC] [EEG] [EEG-20ch] Time: 1062210.487 | EEG: ['-4888.87', '-5913.50', '-5682.90', '-4519.46', '-18820.29', '-18765.50', '-10833.36', '-18620.59', '-5559.97', '-5689.33', '-5941.63', '-5529.07', '-16303.73', '-18748.09', '-12909.22', '-10106.37', '-7660.20', '-8111.10', '-7946.54', '-13742.59']
[NIC] [EEG] [EEG-20ch] Time: 1062210.489 | EEG: ['-4918.15', '-5943.25', '-5713.37', '-4548.45', '-18828.78', '-18774.75', '-10862.45', '-18629.98', '-5589.68', '-5718.04', '-5970.81', '-5559.16', '-16333.58', '-18756.96', '-12937.98', '-10135.94', '-7690.19', '-8140.33', '-7975.53', '-13771.96']
